[17:05:13] [main/INFO]: ModLauncher running: args [--username, Gyomci, --version, forge-47.4.0, --gameDir, D:\curseforge_minecraft\Instances\Build my world, --assetsDir, D:\curseforge_minecraft\Install\assets, --assetIndex, 5, --uuid, facba8e826bb4e769390fd76512c428e, --accessToken, ????????, --clientId, c4d364-6b5dba-40da7f-959881-7a32ab, --xuid, 2535449832448927, --userType, msa, --versionType, release, --width, 1024, --height, 768, --launchTarget, forgeclient, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[17:05:13] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Eclipse Adoptium; OS Windows 10 arch amd64 version 10.0
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/glow_berry_pie.json' missing model for variant: 'createfood:glow_berry_pie#bites=5,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/glow_berry_pie.json' missing model for variant: 'createfood:glow_berry_pie#bites=5,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/glow_berry_pie.json' missing model for variant: 'createfood:glow_berry_pie#bites=6,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/glow_berry_pie.json' missing model for variant: 'createfood:glow_berry_pie#bites=4,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/glow_berry_pie.json' missing model for variant: 'createfood:glow_berry_pie#bites=6,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/glow_berry_pie.json' missing model for variant: 'createfood:glow_berry_pie#bites=5,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/glow_berry_pie.json' missing model for variant: 'createfood:glow_berry_pie#bites=4,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/glow_berry_pie.json' missing model for variant: 'createfood:glow_berry_pie#bites=6,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/glow_berry_pie.json' missing model for variant: 'createfood:glow_berry_pie#bites=5,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/smores_pie.json' missing model for variant: 'createfood:smores_pie#bites=5,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/smores_pie.json' missing model for variant: 'createfood:smores_pie#bites=4,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/smores_pie.json' missing model for variant: 'createfood:smores_pie#bites=6,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/smores_pie.json' missing model for variant: 'createfood:smores_pie#bites=4,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/smores_pie.json' missing model for variant: 'createfood:smores_pie#bites=4,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/smores_pie.json' missing model for variant: 'createfood:smores_pie#bites=5,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/smores_pie.json' missing model for variant: 'createfood:smores_pie#bites=5,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/smores_pie.json' missing model for variant: 'createfood:smores_pie#bites=4,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/smores_pie.json' missing model for variant: 'createfood:smores_pie#bites=6,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/smores_pie.json' missing model for variant: 'createfood:smores_pie#bites=6,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/smores_pie.json' missing model for variant: 'createfood:smores_pie#bites=5,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/smores_pie.json' missing model for variant: 'createfood:smores_pie#bites=6,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/waffle.json' missing model for variant: 'createfood:waffle#bites=5,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/waffle.json' missing model for variant: 'createfood:waffle#bites=6,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/waffle.json' missing model for variant: 'createfood:waffle#bites=6,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/waffle.json' missing model for variant: 'createfood:waffle#bites=4,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/waffle.json' missing model for variant: 'createfood:waffle#bites=4,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/waffle.json' missing model for variant: 'createfood:waffle#bites=5,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/waffle.json' missing model for variant: 'createfood:waffle#bites=4,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/waffle.json' missing model for variant: 'createfood:waffle#bites=5,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/waffle.json' missing model for variant: 'createfood:waffle#bites=4,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/waffle.json' missing model for variant: 'createfood:waffle#bites=5,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/waffle.json' missing model for variant: 'createfood:waffle#bites=6,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/waffle.json' missing model for variant: 'createfood:waffle#bites=6,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/butterscotch_chip_waffle.json' missing model for variant: 'createfood:butterscotch_chip_waffle#bites=4,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/butterscotch_chip_waffle.json' missing model for variant: 'createfood:butterscotch_chip_waffle#bites=4,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/butterscotch_chip_waffle.json' missing model for variant: 'createfood:butterscotch_chip_waffle#bites=6,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/butterscotch_chip_waffle.json' missing model for variant: 'createfood:butterscotch_chip_waffle#bites=5,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/butterscotch_chip_waffle.json' missing model for variant: 'createfood:butterscotch_chip_waffle#bites=4,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/butterscotch_chip_waffle.json' missing model for variant: 'createfood:butterscotch_chip_waffle#bites=5,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/butterscotch_chip_waffle.json' missing model for variant: 'createfood:butterscotch_chip_waffle#bites=6,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/butterscotch_chip_waffle.json' missing model for variant: 'createfood:butterscotch_chip_waffle#bites=4,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/butterscotch_chip_waffle.json' missing model for variant: 'createfood:butterscotch_chip_waffle#bites=5,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/butterscotch_chip_waffle.json' missing model for variant: 'createfood:butterscotch_chip_waffle#bites=6,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/butterscotch_chip_waffle.json' missing model for variant: 'createfood:butterscotch_chip_waffle#bites=5,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/butterscotch_chip_waffle.json' missing model for variant: 'createfood:butterscotch_chip_waffle#bites=6,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/caramel_chip_waffle.json' missing model for variant: 'createfood:caramel_chip_waffle#bites=4,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/caramel_chip_waffle.json' missing model for variant: 'createfood:caramel_chip_waffle#bites=4,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/caramel_chip_waffle.json' missing model for variant: 'createfood:caramel_chip_waffle#bites=5,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/caramel_chip_waffle.json' missing model for variant: 'createfood:caramel_chip_waffle#bites=6,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/caramel_chip_waffle.json' missing model for variant: 'createfood:caramel_chip_waffle#bites=4,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/caramel_chip_waffle.json' missing model for variant: 'createfood:caramel_chip_waffle#bites=5,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/caramel_chip_waffle.json' missing model for variant: 'createfood:caramel_chip_waffle#bites=5,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/caramel_chip_waffle.json' missing model for variant: 'createfood:caramel_chip_waffle#bites=6,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/caramel_chip_waffle.json' missing model for variant: 'createfood:caramel_chip_waffle#bites=5,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/caramel_chip_waffle.json' missing model for variant: 'createfood:caramel_chip_waffle#bites=4,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/caramel_chip_waffle.json' missing model for variant: 'createfood:caramel_chip_waffle#bites=6,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/caramel_chip_waffle.json' missing model for variant: 'createfood:caramel_chip_waffle#bites=6,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/chocolate_chip_waffle.json' missing model for variant: 'createfood:chocolate_chip_waffle#bites=4,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/chocolate_chip_waffle.json' missing model for variant: 'createfood:chocolate_chip_waffle#bites=6,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/chocolate_chip_waffle.json' missing model for variant: 'createfood:chocolate_chip_waffle#bites=4,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/chocolate_chip_waffle.json' missing model for variant: 'createfood:chocolate_chip_waffle#bites=5,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/chocolate_chip_waffle.json' missing model for variant: 'createfood:chocolate_chip_waffle#bites=4,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/chocolate_chip_waffle.json' missing model for variant: 'createfood:chocolate_chip_waffle#bites=5,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/chocolate_chip_waffle.json' missing model for variant: 'createfood:chocolate_chip_waffle#bites=4,facing=north'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/chocolate_chip_waffle.json' missing model for variant: 'createfood:chocolate_chip_waffle#bites=6,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/chocolate_chip_waffle.json' missing model for variant: 'createfood:chocolate_chip_waffle#bites=5,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/chocolate_chip_waffle.json' missing model for variant: 'createfood:chocolate_chip_waffle#bites=6,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/chocolate_chip_waffle.json' missing model for variant: 'createfood:chocolate_chip_waffle#bites=6,facing=west'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/chocolate_chip_waffle.json' missing model for variant: 'createfood:chocolate_chip_waffle#bites=5,facing=east'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/dark_chocolate_chip_waffle.json' missing model for variant: 'createfood:dark_chocolate_chip_waffle#bites=6,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/dark_chocolate_chip_waffle.json' missing model for variant: 'createfood:dark_chocolate_chip_waffle#bites=4,facing=south'
[17:05:53] [Worker-ResourceReload-8/WARN]: Exception loading blockstate definition: 'createfood:blockstates/dark_chocolate_chip_waffle.json' missing model for variant: 'createfood:dark_chocolate_chip_waffle#bites=5,facing=south'
